"abs","ad_date","ad_title","ad_url","airbag","alarm","arka_bagaj","bike_id","canta_sistemi__uclu_","cbs","cekis_kontrolu","cift_ayak","city","color","gps","isitmali_elcik","karbon","km","koltuk_alti_bagaj","led_sinyal","led_stop","nos","on_cam","on_koruma_bari","price","sahibinden","ses_sistemi","sirt_destegi","xenon_far","yan_koruma_barlari","year"
"False","05.11.2017","Acil satılık","/ilan/vasita-motosiklet-honda-acil-satilik-499142358/detay","False","False","False",499142358,"False","False","False","False","Ankara","Siyah","False","False","False","60000.0","False","False","False","False","False","False","7500.0","True","False","False","False","False","2011.0"
"False","09.11.2017","Sahibinden orjinal Cıbır 125r ( Araç Takası Olur )","/ilan/vasita-motosiklet-honda-sahibinden-orjinal-cibir-125r-arac-takasi-olur-500329243/detay","False","False","False",500329243,"False","False","False","False","İstanbul","Çift Renk","False","False","False","44000.0","False","False","False","False","False","False","7750.0","True","False","False","False","False","2011.0"
"False","07.11.2017","Sıfır Ayarında CBR 125 R","/ilan/vasita-motosiklet-honda-sifir-ayarinda-cbr-125-r-499702532/detay","False","True","False",499702532,"False","False","False","False","Konya","Beyaz","False","False","False","18000.0","True","False","False","False","True","False","10250.0","True","False","False","False","False","2015.0"
"False","05.11.2017","Acil!!!! 30binde İlk motor için ideal","/ilan/vasita-motosiklet-honda-acil-30binde-ilk-motor-icin-ideal-499094910/detay","False","False","False",499094910,"False","False","False","False","Muğla","Çift Renk","False","False","False","30000.0","False","False","False","False","False","False","6750.0","True","False","False","False","False","2011.0"
"False","05.11.2017","Temiz hatasız ful orjinal 2015 cbr125","/ilan/vasita-motosiklet-honda-temiz-hatasiz-ful-orjinal-2015-cbr125-499084610/detay","False","False","False",499084610,"False","False","False","False","Adana","Çift Renk","False","False","False","10500.0","False","False","False","False","False","False","10500.0","True","False","False","False","False","2015.0"
"True","07.11.2017","Acil acill 2 gün içinde son yayından kalkıyor","/ilan/vasita-motosiklet-honda-acil-acill-2-gun-icinde-son-yayindan-kalkiyor-499654506/detay","False","False","False",499654506,"False","False","False","False","İstanbul","Siyah","False","False","False","32000.0","False","True","False","False","False","False","2500.0","True","False","False","False","False","2012.0"
"False","07.11.2017","KAZASIZ ORJİNAL 2015 CBR","/ilan/vasita-motosiklet-honda-kazasiz-orjinal-2015-cbr-499493214/detay","False","False","False",499493214,"False","False","False","False","Konya","Çift Renk","False","False","False","29800.0","False","False","False","False","False","False","8950.0","True","False","False","False","False","2015.0"
"True","05.11.2017","ÖĞRENCİDEN TERTEMİZ CBR -125","/ilan/vasita-motosiklet-honda-ogrenciden-tertemiz-cbr-125-498981894/detay","False","False","False",498981894,"False","False","False","True","Eskişehir","Siyah","False","False","False","40000.0","True","False","False","False","True","False","8000.0","True","False","False","False","False","2012.0"
"False","04.11.2017","2011 Honda Hasar Kayıtsız","/ilan/vasita-motosiklet-honda-2011-honda-hasar-kayitsiz-498738744/detay","False","False","False",498738744,"False","False","False","False","Sakarya","Çift Renk","False","False","False","42000.0","True","False","True","False","False","False","6400.0","True","False","False","True","True","2011.0"
"True","04.11.2017","KAZASIZ CBR DEĞİŞENSİZ","/ilan/vasita-motosiklet-honda-kazasiz-cbr-degisensiz-497444575/detay","True","False","False",497444575,"False","False","False","False","İstanbul","Çift Renk","False","False","False","16670.0","False","False","False","False","False","False","9000.0","True","False","False","False","False","2015.0"
"False","06.11.2017","Fiyat düştü en temiz cbr125 repsol","/ilan/vasita-motosiklet-honda-fiyat-dustu-en-temiz-cbr125-repsol-499347999/detay","False","False","False",499347999,"False","False","False","False","Samsun","Turuncu","False","False","False","9250.0","False","False","False","False","False","False","10500.0","True","False","False","False","False","2015.0"
"False","06.11.2017","BU FİYATA BÖYLESİ YOK","/ilan/vasita-motosiklet-honda-bu-fiyata-boylesi-yok-499349306/detay","False","False","False",499349306,"False","False","False","False","İstanbul","Turuncu","False","False","False","15000.0","False","False","False","False","False","False","9800.0","True","False","False","False","False","2015.0"
"False","04.11.2017","bayandan alinmadir cbr 125r veya 250r takaslı","/ilan/vasita-motosiklet-honda-bayandan-alinmadir-cbr-125r-veya-250r-takasli-498653083/detay","False","False","False",498653083,"False","False","False","False","Muğla","Siyah","False","False","False","7800.0","False","False","False","False","False","False","8000.0","True","False","False","False","False","2012.0"
"False","07.11.2017","SAHİBİNDEN TEMİZ CBR 125 R","/ilan/vasita-motosiklet-honda-sahibinden-temiz-cbr-125-r-499523298/detay","False","False","False",499523298,"False","False","False","False","İzmir","Siyah","False","False","False","37000.0","False","False","False","False","False","False","8500.0","True","False","False","False","False","2015.0"
"False","08.11.2017","Acill CBR125 R","/ilan/vasita-motosiklet-honda-acill-cbr125-r-499840889/detay","False","False","False",499840889,"False","False","False","False","İstanbul","Beyaz","False","False","True","40000.0","True","False","False","False","True","False","6700.0","True","False","False","False","False","2012.0"
"True","03.11.2017","Pişman olmazsın","/ilan/vasita-motosiklet-honda-pisman-olmazsin-498613788/detay","False","False","False",498613788,"False","False","False","False","Bursa","Beyaz","False","False","False","31000.0","False","False","False","False","False","False","6500.0","True","False","False","False","False","2012.0"
"False","05.11.2017","temiz honda","/ilan/vasita-motosiklet-honda-temiz-honda-499150128/detay","False","False","False",499150128,"False","False","False","False","İzmir","Çift Renk","False","False","False","55000.0","False","False","False","False","False","False","4500.0","True","False","False","True","False","2008.0"
"False","05.11.2017","TERTEMİZ 2017 CBR 125","/ilan/vasita-motosiklet-honda-tertemiz-2017-cbr-125-499106259/detay","False","False","False",499106259,"False","False","False","False","İstanbul","Siyah","False","False","False","1000.0","False","False","False","False","False","False","13800.0","True","False","False","False","False","2017.0"
"False","03.11.2017","[Hasarli] CBR 125 R 2013","/ilan/vasita-motosiklet-honda-hasarli-cbr-125-r-2013-498288269/detay","False","False","False",498288269,"False","False","False","False","İstanbul","Siyah","False","False","False","25000.0","False","False","False","False","False","False","4900.0","True","False","False","False","False","2013.0"
"False","03.11.2017","2015 Model Temiz 125R","/ilan/vasita-motosiklet-honda-2015-model-temiz-125r-498554298/detay","False","True","False",498554298,"False","False","False","False","İstanbul","Siyah","False","False","False","15500.0","False","False","False","False","False","False","10000.0","True","False","False","False","False","2015.0"
"False","07.11.2017","Temiz makina arayanlara cbr125","/ilan/vasita-motosiklet-honda-temiz-makina-arayanlara-cbr125-499667125/detay","False","False","False",499667125,"False","False","False","False","İstanbul","Beyaz","False","False","False","34000.0","False","False","False","False","False","False","7000.0","True","False","False","False","False","2013.0"
"False","05.11.2017","Temiz Honda CBR 125","/ilan/vasita-motosiklet-honda-temiz-honda-cbr-125-499002560/detay","False","False","False",499002560,"False","False","False","False","Bilecik","Siyah","False","False","False","33040.0","False","False","False","False","False","False","5100.0","True","False","False","False","False","2006.0"
"False","03.11.2017","HONDA CBR 125R TURUNCU 2012 SORUNSUZ 3000'DE","/ilan/vasita-motosiklet-honda-honda-cbr-125r-turuncu-2012-sorunsuz-3000-de-498357655/detay","False","False","False",498357655,"False","False","False","False","Kocaeli","Turuncu","False","False","False","3000.0","True","True","False","False","True","False","7300.0","True","False","False","True","False","2012.0"
"False","06.11.2017","şuanki hali ilk fotodaki","/ilan/vasita-motosiklet-honda-suanki-hali-ilk-fotodaki-499447983/detay","False","False","False",499447983,"False","False","False","False","İstanbul","Siyah","False","False","False","37000.0","False","False","False","False","False","False","8000.0","True","False","False","False","False","2012.0"
"False","02.11.2017","Tıkır tıkır","/ilan/vasita-motosiklet-honda-tikir-tikir-498279343/detay","False","False","False",498279343,"False","False","False","False","İstanbul","Beyaz","False","False","False","16250.0","False","False","False","False","False","False","8750.0","True","False","False","False","False","2013.0"
"False","04.11.2017","tamamen orjinal tertemiz cbr125","/ilan/vasita-motosiklet-honda-tamamen-orjinal-tertemiz-cbr125-498876403/detay","False","False","False",498876403,"False","False","False","False","Bursa","Siyah","False","False","False","18000.0","False","False","False","False","False","False","9750.0","True","False","False","False","False","2015.0"
"False","06.11.2017","araç alacağım için satılıktır","/ilan/vasita-motosiklet-honda-arac-alacagim-icin-satiliktir-499424964/detay","False","True","False",499424964,"False","False","False","False","İstanbul","Beyaz","False","False","False","29000.0","False","False","False","False","False","False","7500.0","True","False","False","False","False","2014.0"
"False","02.11.2017","Efsane Kasa plakalı ruhsatlı geleni üzmem pazarlık sünnettir","/ilan/vasita-motosiklet-honda-efsane-kasa-plakali-ruhsatli-geleni-uzmem-pazarlik-sunnettir-498223443/detay","False","False","True",498223443,"False","False","False","True","Çorum","Turuncu","False","False","False","38000.0","True","True","False","False","True","False","4500.0","True","False","False","True","False","2006.0"
"True","04.11.2017","Fiyat düştü Dosta gider Temiz Motor Kuruş Masrafsız","/ilan/vasita-motosiklet-honda-fiyat-dustu-dosta-gider-temiz-motor-kurus-masrafsiz-498829946/detay","True","True","True",498829946,"True","True","True","True","İstanbul","Siyah","True","True","True","47000.0","True","True","True","True","True","True","6300.0","True","True","True","True","True","2012.0"
"True","02.11.2017","Sahibinden Temiz Repsol","/ilan/vasita-motosiklet-honda-sahibinden-temiz-repsol-498210316/detay","False","False","False",498210316,"False","False","False","False","Antalya","Turuncu","False","False","False","4300.0","False","False","False","False","False","False","10750.0","True","False","False","False","False","2015.0"
"False","04.11.2017","FİYAT DÜŞTÜ! İLK SAHİBİYİM CC BÜYÜTMEK İÇİN SATIYORUM","/ilan/vasita-motosiklet-honda-fiyat-dustu-ilk-sahibiyim-cc-buyutmek-icin-satiyorum-498774451/detay","False","False","False",498774451,"False","False","False","False","Muğla","Beyaz","False","False","False","37600.0","False","False","False","False","False","False","7800.0","True","False","False","False","False","2012.0"
"False","02.11.2017","CBR 125 R 4550 Km'de","/ilan/vasita-motosiklet-honda-cbr-125-r-4.550-km-de-498290918/detay","False","False","False",498290918,"False","False","False","False","Antalya","Çift Renk","False","False","False","4550.0","False","False","False","False","False","False","11000.0","True","False","False","False","False","2016.0"
"True","04.11.2017","HONDA CBR 125 R 2011 35 BİN KM DE BAKIMLI KAZASIZ","/ilan/vasita-motosiklet-honda-honda-cbr-125-r-2011-35-bin-km-de-bakimli-kazasiz-448090750/detay","False","True","False",448090750,"False","False","False","False","Antalya","Beyaz","False","False","False","35562.0","True","False","False","False","True","False","8150.0","False","False","False","False","False","2011.0"
"False","05.11.2017","Pirelli lastikli cbr 125","/ilan/vasita-motosiklet-honda-pirelli-lastikli-cbr-125-499071275/detay","False","False","False",499071275,"False","False","False","False","İstanbul","Siyah","False","False","False","20000.0","False","False","False","False","False","False","8100.0","True","False","False","False","False","2012.0"
"False","01.11.2017","Aranan Temizlikte CBR","/ilan/vasita-motosiklet-honda-aranan-temizlikte-cbr-497816297/detay","False","False","False",497816297,"False","False","False","False","İstanbul","Siyah","False","False","False","21450.0","True","False","True","False","True","False","8500.0","True","False","False","False","True","2012.0"
"False","03.11.2017","Acilll tertemiz 2016 cbr125","/ilan/vasita-motosiklet-honda-acilll-tertemiz-2016-cbr125-498440800/detay","False","False","False",498440800,"False","False","False","False","İstanbul","Beyaz","False","False","False","4200.0","False","False","False","False","False","False","11000.0","True","False","False","False","False","2016.0"
"False","03.11.2017","Acil bi bak","/ilan/vasita-motosiklet-honda-acil-bi-bak-498381776/detay","False","False","False",498381776,"False","False","False","False","İstanbul","Siyah","False","False","False","36000.0","True","True","True","False","True","False","6200.0","True","False","False","True","False","2012.0"
"False","03.11.2017","ARABA ALACAĞIM İÇİN SATILIK","/ilan/vasita-motosiklet-honda-araba-alacagim-icin-satilik-498371994/detay","False","False","False",498371994,"False","False","False","False","İzmir","Beyaz","False","False","False","50000.0","True","False","False","False","False","False","6750.0","True","False","False","False","False","2013.0"
"False","04.11.2017","cbr 125 2012","/ilan/vasita-motosiklet-honda-cbr-125-2012-498917729/detay","False","False","False",498917729,"False","False","False","False","Muğla","Beyaz","False","False","False","39000.0","False","False","False","False","False","False","7500.0","True","False","False","False","False","2012.0"
"False","31.10.2017","Temiz alıcam diyorsan!!","/ilan/vasita-motosiklet-honda-temiz-alicam-diyorsan-497634481/detay","False","False","False",497634481,"False","False","False","False","İstanbul","Kırmızı","False","False","False","32000.0","False","False","False","False","False","False","7800.0","True","False","False","False","False","2013.0"
"False","02.11.2017","SAHİBİNDEN CBR125R","/ilan/vasita-motosiklet-honda-sahibinden-cbr125r-498287178/detay","False","False","False",498287178,"False","False","False","False","İstanbul","Siyah","False","False","False","33224.0","False","False","False","False","False","False","7200.0","True","False","False","False","False","2012.0"
"False","04.11.2017","HONDA CBR 125 R 2006 MODEL ACİİLLLL !!!","/ilan/vasita-motosiklet-honda-honda-cbr-125-r-2006-model-aciillll-497204271/detay","False","False","False",497204271,"False","False","False","False","İstanbul","Siyah","False","False","False","33000.0","False","False","False","False","False","False","4750.0","True","False","False","False","False","2006.0"
"False","31.10.2017","Temiiiiizzzzzz","/ilan/vasita-motosiklet-honda-temiiiiizzzzzz-497339358/detay","False","False","False",497339358,"False","False","False","False","Antalya","Turuncu","False","False","False","69000.0","False","False","False","False","False","False","4500.0","True","False","False","False","False","2006.0"
