,abs,ad_date,ad_title,ad_url,airbag,alarm,arka_bagaj,bike_id,canta_sistemi__uclu_,cbs,cekis_kontrolu,cift_ayak,city,color,gps,isitmali_elcik,karbon,km,koltuk_alti_bagaj,led_sinyal,led_stop,nos,on_cam,on_koruma_bari,price,sahibinden,ses_sistemi,sirt_destegi,xenon_far,yan_koruma_barlari,year
16,True,11.11.2017,RS200 2016 5900KM Tramersiz Orjinal 2017 Şubat Çıkış,/ilan/vasita-motosiklet-bajaj-rs200-2016-5900km-tramersiz-orjinal-2017-subat-cikis-500671571/detay,False,False,False,500671571,False,False,False,False,Manisa,Sarı,False,False,False,5900.0,True,True,True,False,True,False,12000.0,True,False,False,False,False,2016.0
17,True,15.11.2017,Bakımlı Sorunsuz Rs 200,/ilan/vasita-motosiklet-bajaj-bakimli-sorunsuz-rs-200-501893263/detay,False,False,False,501893263,False,False,False,False,Eskişehir,Sarı,False,False,False,14000.0,True,True,True,False,True,False,10000.0,True,False,False,False,False,2015.0
18,True,13.11.2017,BOL EXTRALI TEMİZ KIŞA ÖZEL FİYAT PULSAR R200(VİDEOLU),/ilan/vasita-motosiklet-bajaj-bol-extrali-temiz-kisa-ozel-fiyat-pulsar-r200-videolu-501179654/detay,False,False,True,501179654,False,False,False,False,Ankara,Kırmızı,False,False,False,14000.0,True,True,True,False,True,False,9250.0,True,False,False,True,False,2015.0
19,True,12.11.2017,ihtiyacdan acil satılık,/ilan/vasita-motosiklet-bajaj-ihtiyacdan-acil-satilik-501187897/detay,False,False,False,501187897,False,False,False,False,Antalya,Siyah,False,False,False,15000.0,True,True,False,False,False,False,11250.0,True,False,False,False,False,2016.0
20,True,10.11.2017,BAKINCA ZATEN ANLAYACAKSIN TAKASLI RS200,/ilan/vasita-motosiklet-bajaj-bakinca-zaten-anlayacaksin-takasli-rs200-500545582/detay,False,False,False,500545582,False,False,False,False,Düzce,Siyah,False,False,False,16000.0,False,True,True,False,False,False,10250.0,True,False,False,False,False,2016.0
21,True,12.11.2017,Bajaj rs 200,/ilan/vasita-motosiklet-bajaj-bajaj-rs-200-501038097/detay,False,False,False,501038097,False,False,False,False,Kocaeli,Kırmızı,False,False,False,16000.0,False,False,False,False,False,False,9750.0,True,False,False,False,False,2015.0
22,True,09.11.2017,Bajaj Pulsar RS 200 2017 GARANTİLİ 1200KM SAHİBİNDEN SATILIK,/ilan/vasita-motosiklet-bajaj-bajaj-pulsar-rs-200-2017-garantili-1200km-sahibinden-satilik-500397735/detay,False,False,False,500397735,False,False,False,False,Ankara,Çift Renk,False,False,False,1500.0,False,False,True,False,True,True,12250.0,True,False,False,False,False,2017.0
23,True,11.11.2017,GARANTISI DEVAM EDİYOR,/ilan/vasita-motosiklet-bajaj-garantisi-devam-ediyor-500873484/detay,False,False,False,500873484,False,False,False,False,İstanbul,Siyah,False,False,False,15200.0,False,False,False,False,False,False,10000.0,True,False,False,False,False,2016.0
24,False,09.11.2017,rs 200 3300 de,/ilan/vasita-motosiklet-bajaj-rs-200-3300-de-500349264/detay,False,False,False,500349264,False,False,False,False,İstanbul,Çift Renk,False,False,False,3300.0,False,False,False,False,False,False,12250.0,True,False,False,False,False,2016.0
25,False,10.11.2017,FAZİLET MOTORSİKLET!! !!!!!!!!!!!! ( FIRSAT ÜRÜNÜ)!!!!! !!!!!!!!!!,/ilan/vasita-motosiklet-bajaj-fazilet-motorsiklet-firsat-urunu-500553731/detay,False,False,False,500553731,False,False,False,False,Kocaeli,Siyah,False,False,False,9000.0,False,False,False,False,False,False,8750.0,False,False,False,False,False,2016.0
26,False,12.11.2017,ihtiyaçtan satilik,/ilan/vasita-motosiklet-bajaj-ihtiyactan-satilik-500912744/detay,False,False,False,500912744,False,False,False,False,Kocaeli,Kırmızı,False,False,False,23000.0,False,False,False,False,False,False,9750.0,True,False,False,False,False,2016.0
27,True,10.11.2017,PAZARLIK YOK TAKAS YOK  OKUYUN LÜTFEN ÖYLE ARAYIN,/ilan/vasita-motosiklet-bajaj-pazarlik-yok-takas-yok-okuyun-lutfen-oyle-arayin-500637422/detay,False,False,False,500637422,False,False,False,False,Kilis,Sarı,False,False,False,2511.0,False,False,True,False,False,False,10000.0,True,False,False,False,False,2016.0
28,True,10.11.2017,SIFIR AYARINDA ACIL SATILIK 2017 EURO4 MOTOR,/ilan/vasita-motosiklet-bajaj-sifir-ayarinda-acil-satilik-2017-euro4-motor-500635600/detay,False,True,False,500635600,False,False,False,False,İstanbul,Siyah,False,False,False,10000.0,False,False,False,False,False,False,10000.0,True,False,False,False,True,2017.0
29,False,10.11.2017,Rs200 ön arka susturucu egzoz,/ilan/vasita-motosiklet-bajaj-rs200-on-arka-susturucu-egzoz-500617739/detay,False,False,False,500617739,False,False,False,False,İstanbul,Sarı,False,False,False,4000.0,False,False,False,False,False,False,800.0,True,False,False,False,False,2016.0
30,True,08.11.2017,siyah rs 200 rosso2 lastik,/ilan/vasita-motosiklet-bajaj-siyah-rs-200-rosso2-lastik-499853910/detay,False,False,False,499853910,False,False,False,False,İzmir,Siyah,False,False,False,7000.0,False,False,False,False,False,False,10500.0,True,False,False,False,False,2005.0
31,True,07.11.2017,CC YÜKSELTMEK İÇİN SATILIK,/ilan/vasita-motosiklet-bajaj-cc-yukseltmek-icin-satilik-499715810/detay,False,False,False,499715810,False,False,False,False,Zonguldak,Sarı,False,False,False,3100.0,False,True,True,False,False,False,10500.0,True,False,False,False,False,2016.0
32,True,08.11.2017,MotoGarage Musti güvencesiyle çok temiz HATASIZ SIFIR TADINDA,/ilan/vasita-motosiklet-bajaj-motogarage-musti-guvencesiyle-cok-temiz-hatasiz-sifir-tadinda-468283521/detay,False,False,False,468283521,False,False,False,False,Hatay,Çift Renk,False,False,False,4000.0,False,False,False,False,False,False,11750.0,False,False,False,False,False,2017.0
33,True,12.11.2017,TEMİZ BAKIMLARI TAM RS 200,/ilan/vasita-motosiklet-bajaj-temiz-bakimlari-tam-rs-200-500818409/detay,False,False,False,500818409,False,False,False,False,Sivas,Sarı,False,False,False,6500.0,False,False,False,False,False,False,12000.0,True,False,False,False,False,2016.0
34,True,09.11.2017,SIFIRDAN FARKSIZ PULSAR RS200,/ilan/vasita-motosiklet-bajaj-sifirdan-farksiz-pulsar-rs200-500150067/detay,False,False,False,500150067,False,False,False,False,Karabük,Kırmızı,False,False,False,19000.0,False,True,True,False,True,False,9850.0,True,False,False,False,False,2016.0
35,True,09.11.2017,PULSAR TERTEMIZ FIRSAT KAÇMAZ,/ilan/vasita-motosiklet-bajaj-pulsar-tertemiz-firsat-kacmaz-500113417/detay,False,False,False,500113417,False,False,False,False,Konya,Siyah,False,False,False,6000.0,False,False,False,False,False,False,10900.0,True,False,False,False,False,2017.0
36,True,06.11.2017,Sahibinden satılık rs200,/ilan/vasita-motosiklet-bajaj-sahibinden-satilik-rs200-499474445/detay,False,False,False,499474445,False,False,False,False,Antalya,Sarı,False,False,False,3700.0,False,False,False,False,True,False,11000.0,True,False,False,False,False,2016.0
