,abs,ad_date,ad_title,ad_url,airbag,alarm,arka_bagaj,bike_id,canta_sistemi__uclu_,cbs,cekis_kontrolu,cift_ayak,city,color,gps,isitmali_elcik,karbon,km,koltuk_alti_bagaj,led_sinyal,led_stop,nos,on_cam,on_koruma_bari,price,sahibinden,ses_sistemi,sirt_destegi,xenon_far,yan_koruma_barlari,year
48,False,08.2.2018,pazartesiye kadar opsiyonlanmistir,/ilan/vasita-motosiklet-bajaj-pazartesiye-kadar-opsiyonlanmistir-502528860/detay,False,False,False,502528860,False,False,False,True,Muğla,Kırmızı,False,False,False,7700.0,False,False,False,False,False,True,8250.0,True,False,False,False,True,2015.0
49,False,28.2.2018,BAJAJ PULSAR NS 200 - TAKAS VE TAKSİT İMKANI - GALERİ GÜLHAN,/ilan/vasita-motosiklet-bajaj-bajaj-pulsar-ns-200-takas-ve-taksit-imkani-galeri-gulhan-453472717/detay,False,False,False,453472717,False,False,False,False,İzmir,Kırmızı,False,False,False,0.0,False,False,False,False,False,False,14490.0,False,False,False,False,False,2017.0
0,False,17.2.2018,⭐️ MotoFinans ⭐️ Senetle Vadeli Motosiklet Pulsar 200 NS,/ilan/vasita-motosiklet-bajaj-motofinans-senetle-vadeli-motosiklet-pulsar-200-ns-512227609/detay,False,False,True,512227609,False,False,False,True,İstanbul,Kırmızı,False,False,False,28000.0,False,False,False,False,False,False,9500.0,False,False,True,False,False,2016.0
1,False,10.2.2018,Buda motor Bajaj pulsar ns 200 2015 22 binde bütün bakımları yap,/ilan/vasita-motosiklet-bajaj-buda-motor-bajaj-pulsar-ns-200-2015-22-binde-butun-bakimlari-yap-527326892/detay,False,False,False,527326892,False,False,False,False,İstanbul,Kırmızı,False,False,False,22000.0,False,False,False,False,False,False,7500.0,True,False,False,False,False,2015.0
2,False,12.2.2018,Bajaj pulsar 200 ns Açıklamayi oku,/ilan/vasita-motosiklet-bajaj-bajaj-pulsar-200-ns-aciklamayi-oku-527766757/detay,False,False,True,527766757,False,False,False,True,İstanbul,Siyah,False,False,False,19000.0,True,False,True,True,False,False,2500.0,True,False,False,False,False,2016.0
3,True,10.2.2018,ciddi aliciysan ara,/ilan/vasita-motosiklet-bajaj-ciddi-aliciysan-ara-527181329/detay,False,False,False,527181329,False,False,False,False,Düzce,Kırmızı,False,False,False,14750.0,False,False,False,False,False,False,8000.0,True,False,False,False,False,2016.0
4,False,08.2.2018,fiyatı düşürdüm motoru değil),/ilan/vasita-motosiklet-bajaj-fiyati-dusurdum-motoru-degil-526545217/detay,False,False,True,526545217,True,False,False,False,İzmir,Siyah,False,False,False,11111.0,False,True,False,False,True,False,10750.0,True,False,True,False,True,2016.0
5,False,07.2.2018,Sorunsuz sıfır ayarında ACİLL,/ilan/vasita-motosiklet-bajaj-sorunsuz-sifir-ayarinda-acill-526517677/detay,False,False,False,526517677,False,False,False,False,Kocaeli,Siyah,False,False,False,10000.0,False,False,False,False,False,False,10750.0,True,False,False,False,False,2017.0
6,True,07.2.2018,2016 MODEL 1636 Km EMSALSİZ,/ilan/vasita-motosiklet-bajaj-2016-model-1636-km-emsalsiz-526508297/detay,False,False,False,526508297,False,False,False,False,Karaman,Siyah,False,False,False,1636.0,False,False,False,False,False,True,10000.0,True,False,False,False,False,2016.0
7,False,09.2.2018,ÇOK TEMİZ AKSESUARLI BAJAJ PULSAR 200NS,/ilan/vasita-motosiklet-bajaj-cok-temiz-aksesuarli-bajaj-pulsar-200ns-527100580/detay,False,True,False,527100580,False,False,False,True,İstanbul,Siyah,False,False,False,23700.0,False,False,True,False,False,False,7200.0,True,False,False,True,True,2015.0
8,False,09.2.2018,pulsar 200 ns,/ilan/vasita-motosiklet-bajaj-pulsar-200-ns-527084887/detay,False,False,False,527084887,False,False,False,False,İstanbul,Mavi,False,False,False,4800.0,False,False,False,False,False,False,8250.0,True,False,False,False,False,2014.0
