,abs,ad_date,ad_title,ad_url,airbag,alarm,arka_bagaj,bike_id,canta_sistemi__uclu_,cbs,cekis_kontrolu,cift_ayak,city,color,gps,isitmali_elcik,karbon,km,koltuk_alti_bagaj,led_sinyal,led_stop,nos,on_cam,on_koruma_bari,price,sahibinden,ses_sistemi,sirt_destegi,xenon_far,yan_koruma_barlari,year
44,True,24.8.2017,İron max öğretmenden,/ilan/vasita-motosiklet-yamaha-iron-max-ogretmenden-473817440/detay,False,False,False,473817440,False,False,False,False,Hatay,Siyah,False,False,False,2600.0,False,False,False,False,False,False,19500.0,True,False,True,False,False,2017.0
45,False,20.8.2017,Yamaha X-MAX 250 (Memurdan),/ilan/vasita-motosiklet-yamaha-yamaha-x-max-250-memurdan-472376737/detay,False,True,True,472376737,False,False,False,False,İstanbul,Gri,False,False,False,17000.0,True,False,True,False,False,False,15750.0,True,False,True,False,True,2014.0
46,True,17.8.2017,YAMAHA X-MAX IRONMAX ABS 2016 MODEL PIRIL PIRIL İLK SAHİBİNDEN,/ilan/vasita-motosiklet-yamaha-yamaha-x-max-ironmax-abs-2016-model-piril-piril-ilk-sahibinden-471040632/detay,False,False,False,471040632,False,False,False,False,İzmir,Siyah,False,False,False,8200.0,True,True,True,False,True,False,18300.0,True,False,False,False,False,2016.0
47,True,15.8.2017,Xmax 250 ABS 2016 model garantili servis bakımlı takslr değrlndr,/ilan/vasita-motosiklet-yamaha-xmax-250-abs-2016-model-garantili-servis-bakimli-takslr-degrlndr-470450235/detay,False,False,False,470450235,False,False,False,False,Eskişehir,Gümüş Gri,False,False,False,13000.0,False,False,False,False,False,False,14900.0,True,False,False,False,False,2016.0
48,True,12.8.2017,xmax 250 abs,/ilan/vasita-motosiklet-yamaha-xmax-250-abs-469925542/detay,False,False,True,469925542,False,False,False,False,İstanbul,Gümüş Gri,False,False,False,72000.0,False,False,False,False,False,False,7500.0,True,False,True,False,False,2013.0
49,True,14.8.2017,ÇOK ACİL SATILIKAraba Takaslı,/ilan/vasita-motosiklet-yamaha-cok-acil-satilik...araba-takasli-470085952/detay,False,True,False,470085952,False,False,False,False,Hatay,Siyah,False,False,False,25000.0,True,False,False,False,True,False,13500.0,True,False,True,False,True,2015.0
0,True,25.10.2017,2017 YAMAHA IRON MAX-250 ABS MAT-SİYAH RENK STOKLARIMIZDA,/ilan/vasita-motosiklet-yamaha-2017-yamaha-iron-max-250-abs-mat-siyah-renk-stoklarimizda-464545047/detay,False,False,False,464545047,False,True,False,True,Muğla,Siyah,False,False,False,0.0,True,True,True,False,True,False,20700.0,False,False,False,False,False,2017.0
1,True,31.7.2017,Sorunsuz - Kazasız- Boyasız - 7700 KM'de tertemiz XMAX 250 ABS,/ilan/vasita-motosiklet-yamaha-sorunsuz-kazasiz-boyasiz-7.700-km-de-tertemiz-xmax-250-abs-467345948/detay,False,False,False,467345948,False,False,False,False,İstanbul,Beyaz,True,False,False,7700.0,False,False,False,False,False,False,16000.0,True,False,True,False,False,2014.0
2,True,31.7.2017,rahatına düşkünlere itafen xmax 250 abs,/ilan/vasita-motosiklet-yamaha-rahatina-duskunlere-itafen-xmax-250-abs-467430912/detay,False,False,False,467430912,False,False,False,True,Eskişehir,Beyaz,False,False,False,35000.0,True,False,False,False,True,False,11000.0,True,False,True,False,True,2013.0
3,True,26.7.2017,x max abs li,/ilan/vasita-motosiklet-yamaha-x-max-abs-li-465328349/detay,False,False,False,465328349,False,False,False,False,Sakarya,Beyaz,False,False,False,6700.0,False,False,False,False,False,False,16300.0,True,False,False,False,False,2016.0
