"abs","ad_date","ad_title","ad_url","airbag","alarm","arka_bagaj","bike_id","canta_sistemi__uclu_","cbs","cekis_kontrolu","cift_ayak","city","color","gps","isitmali_elcik","karbon","km","koltuk_alti_bagaj","led_sinyal","led_stop","nos","on_cam","on_koruma_bari","price","sahibinden","ses_sistemi","sirt_destegi","xenon_far","yan_koruma_barlari","year"
"True","23.10.2017","bakımlı&temiz BMWf650GS","/ilan/vasita-motosiklet-bmw-bakimli-temiz-bmwf650gs-494785874/detay","False","False","False",494785874,"False","False","False","False","İzmir","Mavi","False","False","False","53000.0","False","False","False","False","False","True","18000.0","True","False","False","False","True","2005.0"
"False","24.10.2017","--Bmw F650 Gs 38oookm Hatasız--","/ilan/vasita-motosiklet-bmw-bmw-f650-gs-38.oookm-hatasiz-495241733/detay","False","False","False",495241733,"False","False","False","False","İzmir","Mavi","False","False","False","38000.0","False","False","False","False","False","False","13750.0","False","False","False","False","False","2000.0"
"True","18.10.2017","Mavi boncuk","/ilan/vasita-motosiklet-bmw-mavi-boncuk-493323009/detay","False","False","True",493323009,"True","False","False","True","Mersin","Mavi","False","True","False","84000.0","False","False","False","False","True","False","18900.0","True","False","False","False","False","2006.0"
"True","19.10.2017","2000 model BMW F650","/ilan/vasita-motosiklet-bmw-2000-model-bmw-f650-493585775/detay","False","False","True",493585775,"True","False","False","False","İstanbul","Kırmızı","False","False","False","80000.0","False","False","False","False","False","False","12000.0","True","False","False","False","False","2000.0"
"True","31.10.2017","2009 F650GS 800CC 13500KMDE","/ilan/vasita-motosiklet-bmw-2009-f650gs-800cc-13500kmde-485779840/detay","False","False","False",485779840,"False","False","False","True","İstanbul","Gümüş Gri","False","True","False","13500.0","False","False","False","False","True","True","35000.0","False","False","False","False","True","2009.0"
"True","18.10.2017","BMW GS 650 F","/ilan/vasita-motosiklet-bmw-bmw-gs-650-f-493272626/detay","False","False","True",493272626,"True","False","False","True","Sivas","Sarı","False","True","False","86500.0","False","True","False","False","True","True","16000.0","True","False","False","False","True","2003.0"
"True","15.10.2017","Düşük km ikinci sahibinden","/ilan/vasita-motosiklet-bmw-dusuk-km-ikinci-sahibinden-492276267/detay","False","False","False",492276267,"False","False","False","False","Tekirdağ","Gri","False","False","False","15700.0","False","False","False","False","False","True","19500.0","True","False","False","False","True","2005.0"
"True","14.10.2017","2008 F 650 GS","/ilan/vasita-motosiklet-bmw-2008-f-650-gs-491899260/detay","False","False","True",491899260,"False","False","False","True","Antalya","Kırmızı","False","True","False","55860.0","False","False","False","False","True","False","22500.0","True","False","False","False","False","2008.0"
"True","13.10.2017","FULL AKSESUAR, KOLEKSİYONLUK, 800cc","/ilan/vasita-motosiklet-bmw-full-aksesuar-koleksiyonluk-800cc-491732104/detay","False","False","True",491732104,"False","False","False","True","Isparta","Gümüş Gri","False","True","False","15000.0","False","True","True","False","True","True","38500.0","True","False","False","False","True","2011.0"
"True","11.10.2017","BMW F650GS","/ilan/vasita-motosiklet-bmw-bmw-f650gs-490695943/detay","False","False","True",490695943,"False","False","False","True","İstanbul","Kırmızı","False","True","False","68000.0","False","True","True","False","True","False","13500.0","True","False","False","False","True","2000.0"
"False","07.10.2017","BMW F650 GS ORJ KM SERVİS BAKIMLI FULL 3 ÇANTALI","/ilan/vasita-motosiklet-bmw-bmw-f650-gs-orj-km-servis-bakimli-full-3-cantali-489607562/detay","False","False","True",489607562,"True","False","False","True","Konya","Kırmızı","False","True","False","17500.0","True","False","False","False","True","False","22750.0","True","False","True","True","True","2007.0"
"True","06.10.2017","keyfi yerinde benimde bu hafta için 12500","/ilan/vasita-motosiklet-bmw-keyfi-yerinde-benimde-bu-hafta-icin-12500-489314770/detay","False","False","True",489314770,"False","False","False","False","İstanbul","Sarı","False","False","False","84000.0","False","False","False","False","False","False","12500.0","True","False","False","False","True","2000.0"
